"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CH","2025-04-06","90.4","-1.36","5.16","Woo, Bryan",664774,693433,,"ball",,,,,14,"LaMonte Wade Jr. walks.","R","L","R","SF","SEA","B",,,2,1,2025,"-1.37","0.65","0.19","1.38",,,,1,5,"Bot",,,,,,,6.869842275402754,-131.41250861998003,-4.915631710305196,-17.33487769256977,26.456570786623967,-23.77783352541267,"3.24","1.58",,,,"91.4",1663,"6.8",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.66",,,,,,,,41,4,"Changeup",4,2,4,2,2,4,4,2,"Standard","Standard",237,"0","0.122",,,,"-0.122",,2,2,"0.806","0.806",25,31,25,31,3,2,7,1,6,1,"2.13","1.37","-1.37","26.0",,,,,
"CH","2025-04-06","91.2","-1.33","5.07","Woo, Bryan",664774,693433,,"ball",,,,,14,"LaMonte Wade Jr. walks.","R","L","R","SF","SEA","B",,,1,1,2025,"-1.24","0.81","0.6","0.98",,,,1,5,"Bot",,,,,,,7.566210482937243,-132.437640013846,-6.109168404072629,-16.26751451138961,29.4214933693111,-21.519486835121697,"3.24","1.45",,,,"91.6",1526,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.76",,,,,,,,41,3,"Changeup",4,2,4,2,2,4,4,2,"Standard","Standard",230,"0","0.059",,,,"-0.059",,2,2,"0.806","0.806",25,31,25,31,3,2,7,1,6,1,"1.95","1.24","-1.24","28.4",,,,,
"FF","2025-04-06","94.3","-1.38","5.2","Woo, Bryan",664774,693433,,"ball",,,,,11,"LaMonte Wade Jr. walks.","R","L","R","SF","SEA","B",,,0,1,2025,"-0.67","1.2","-1.23","3.57",,,,1,5,"Bot",,,,,,,1.9105906066924914,-137.2559450964501,-1.1659756851489793,-8.934885059827215,33.220376092595124,-17.111123026619207,"3.17","1.49",,,,"94.2",2300,"6.4",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.06",,,,,,,,41,2,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Standard","Standard",225,"0","0.024",,,,"-0.024",,2,2,"0.806","0.806",25,31,25,31,3,2,7,1,6,1,"1.39","0.67","-0.67","26.7",,,,,
"SL","2025-04-06","89.4","-1.4","5.21","Woo, Bryan",664774,693433,,"called_strike",,,,,3,"LaMonte Wade Jr. walks.","R","L","R","SF","SEA","S",,,0,0,2025,"0.34","0.58","0.32","2.92",,,,1,5,"Bot",,,,,,,3.533189946138427,-130.23542936065616,-0.9036284936550644,3.137947116965237,25.758661143634093,-25.576991201146562,"3.24","1.47",,,,"89.6",2214,"6.2",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.29",,,,,,,,41,1,"Slider",4,2,4,2,2,4,4,2,"Standard","Standard",208,"0","-0.037",,,,"0.037",,2,2,"0.806","0.806",25,31,25,31,3,2,7,1,6,1,"2.25","-0.34","0.34","25.4",,,,,
"SL","2025-04-06","89.8","-1.36","5.13","Woo, Bryan",683766,693433,"field_out","hit_into_play",,,,,8,"Christian Koss grounds out, shortstop J.P. Crawford to first baseman Luke Raley.","R","R","R","SF","SEA","X",6,"ground_ball",0,1,2025,"0.16","0.47","0.02","1.91",,,,0,5,"Bot",111.97,149.61,,,,,3.1234071999652855,-130.79743144815137,-3.011964179785845,1.1208321815704805,27.761590600616834,-26.36407504279721,"3.41","1.56",15,"102.9",-7,"90.3",2316,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.92",0.34,0.353,"0",1,0,0,2,40,2,"Slider",4,2,4,2,2,4,4,2,"Standard","Standard",183,"-0.014","-0.217","75.9","7.1",0.371,"0.217","102.9",2,2,"0.82","0.82",25,27,25,27,2,1,7,5,6,7,"2.35","-0.16","-0.16","28.3",8.135531764373518,7.571423927654051,29.800681693721764,37.51675515258269,28.211206067723218
"SL","2025-04-06","87.4","-1.55","5.17","Woo, Bryan",683766,693433,,"swinging_strike",,,,,7,"Christian Koss grounds out, shortstop J.P. Crawford to first baseman Luke Raley.","R","R","R","SF","SEA","S",,,0,0,2025,"0.2","0.44","-0.36","1.46",,,,0,5,"Bot",,,,,,,2.4558194778788365,-127.33776502001099,-3.7608994632982586,1.6925867148965807,25.780515389971743,-26.794925117570216,"3.41","1.56",,,,"88",2164,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.91",,,,,,,,40,1,"Slider",4,2,4,2,2,4,4,2,"Standard","Standard",199,"0","-0.037","72.2","7.4",,"0.037",,2,2,"0.82","0.82",25,27,25,27,2,1,7,5,6,7,"2.53","-0.2","-0.2","26.3",9.232322594460792,-8.873695410537742,33.08817143596253,34.86821904123885,32.04592515995115
"FF","2025-04-06","94.6","-1.3","5.09","Woo, Bryan",672275,693433,"field_out","hit_into_play",,,,,5,"Patrick Bailey flies out to center fielder Julio Rodríguez.","R","L","R","SF","SEA","X",8,"fly_ball",0,0,2025,"-0.81","1.09","-0.19","2.57",,,,2,4,"Bot",122.26,73.37,,,,,4.706418870910655,-137.74850568385125,-3.348272791628048,-11.305065439938783,30.162335662435726,-17.77080019047289,"3.39","1.67",312,"97.7",43,"95.2",2131,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.92",0.04,0.065,"0",1,0,0,3,35,1,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Standard","Standard",223,"-0.007","-0.256","74.2","7.6",0.124,"0.256","97.7",2,2,"0.768","0.768",25,26,25,26,2,1,7,1,6,1,"1.45","0.81","-0.81","24.2",11.99232389106443,-6.764822361636302,27.791823833662786,39.18468243183055,36.709819929837
"SI","2025-04-06","96.1","-1.25","5.17","Woo, Bryan",682641,693433,"field_out","hit_into_play",,,,,1,"Luis Matos lines out sharply to center fielder Julio Rodríguez.","R","R","R","SF","SEA","X",8,"line_drive",2,2,2025,"-1.38","0.71","-0.33","2.75",,,,1,4,"Bot",121.52,45.12,,,,,5.5919337060338545,-139.77475270939826,-2.4153341177341154,-19.344076170704742,33.03830417912427,-22.48580851838552,"3.22","1.59",380,"101.8",20,"96.4",2292,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.92",0.503,0.639,"0",1,0,0,5,34,6,"Sinker",4,2,4,2,2,4,4,2,"Standard","Standard",221,"-0.011","-0.225","74.1","7.3",1.034,"0.225","101.8",2,2,"0.779","0.779",25,23,25,23,2,1,7,4,6,2,"1.77","1.38","1.38","26.0",5.466245088785798,-4.035141666069291,20.550511840616053,35.55811038632042,30.237685989210814
"ST","2025-04-06","85.8","-1.37","5.03","Woo, Bryan",682641,693433,,"ball",,,,,14,"Luis Matos lines out sharply to center fielder Julio Rodríguez.","R","R","R","SF","SEA","B",,,1,2,2025,"0.69","0.38","1.72","0.34",,,,1,4,"Bot",,,,,,,5.970705644901088,-124.8115001210393,-5.630406611723625,5.944645067284157,26.51843777933893,-27.19680450017538,"3.24","1.57",,,,"86.6",2430,"6.9",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.55",,,,,,,,34,5,"Sweeper",4,2,4,2,2,4,4,2,"Standard","Standard",68,"0","0.043",,,,"-0.043",,2,2,"0.779","0.779",25,23,25,23,2,1,7,4,6,2,"2.73","-0.69","-0.69","22.0",,,,,
"SI","2025-04-06","94.4","-1.48","4.9","Woo, Bryan",682641,693433,,"foul",,,,,13,"Luis Matos lines out sharply to center fielder Julio Rodríguez.","R","R","R","SF","SEA","S",,,1,2,2025,"-1.43","0.08","-1.36","2.27",,,,1,4,"Bot",,,,,,,3.551679955651071,-137.39418151011805,-1.2984193870481886,-18.839311581667406,33.27069531792828,-31.09532671579885,"3.22","1.59",63,"81.4",3,"94.8",2254,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.75",,,,,,,,34,4,"Sinker",4,2,4,2,2,4,4,2,"Standard","Standard",236,"0","0","72.7","6.9",,"0","88.0",2,2,"0.779","0.779",25,23,25,23,2,1,7,4,6,2,"2.5","1.43","1.43","19.3",0.9190694192713004,-9.796468717471862,29.74826519860424,21.94384654953906,29.537286372912423
"FF","2025-04-06","96","-1.38","5.06","Woo, Bryan",682641,693433,,"foul",,,,,3,"Luis Matos lines out sharply to center fielder Julio Rodríguez.","R","R","R","SF","SEA","S",,,1,1,2025,"-0.74","1.28","0.74","2.73",,,,1,4,"Bot",,,,,,,7.340776740642633,-139.56060920294917,-3.446741974701083,-11.381702909097823,33.39934047988641,-14.92304173106787,"3.22","1.59",162,"80.1",13,"96.5",2263,"6.8",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.73",,,,,,,,34,3,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Standard","Standard",224,"0","-0.061","74.7","7.1",,"0.061","88.0",2,2,"0.779","0.779",25,23,25,23,2,1,7,4,6,2,"1.21","0.74","0.74","24.9",-0.9961690697804141,13.812552959796449,22.382881325343657,45.50878708836035,23.00026362357047
"ST","2025-04-06","85.7","-1.33","5.07","Woo, Bryan",682641,693433,,"ball",,,,,14,"Luis Matos lines out sharply to center fielder Julio Rodríguez.","R","R","R","SF","SEA","B",,,0,1,2025,"0.58","0.4","1.44","0.49",,,,1,4,"Bot",,,,,,,5.418276889312536,-124.53927569164368,-5.264052490213213,4.641689441628151,30.22660018361765,-27.008259951134775,"3.16","1.47",,,,"85.8",2438,"6.9",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.62",,,,,,,,34,2,"Sweeper",4,2,4,2,2,4,4,2,"Standard","Standard",62,"0","0.024",,,,"-0.024",,2,2,"0.779","0.779",25,23,25,23,2,1,7,4,6,2,"2.76","-0.58","-0.58","26.1",,,,,
"SL","2025-04-06","87.6","-1.43","5.14","Woo, Bryan",682641,693433,,"called_strike",,,,,6,"Luis Matos lines out sharply to center fielder Julio Rodríguez.","R","R","R","SF","SEA","S",,,0,0,2025,"0.29","0.45","0.64","2.22",,,,1,4,"Bot",,,,,,,4.423911428539139,-127.50974033522526,-1.8059066595211086,2.1217861123175545,28.82634013670563,-27.115592840207775,"3.18","1.52",,,,"87.9",2091,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.81",,,,,,,,34,1,"Slider",4,2,4,2,2,4,4,2,"Standard","Standard",178,"0","-0.037",,,,"0.037",,2,2,"0.779","0.779",25,23,25,23,2,1,7,4,6,2,"2.54","-0.29","-0.29","29.9",,,,,
"FF","2025-04-06","96.1","-1.59","5.11","Woo, Bryan",573262,693433,"home_run","hit_into_play",,,,,1,"Mike Yastrzemski homers (1) on a fly ball to left center field. Jung Hoo Lee scores. Heliot Ramos scores.","R","L","R","SF","SEA","X",,"fly_ball",0,0,2025,"-1","1.23","-0.41","2.85",,808982,671218,1,4,"Bot",73.2,42.4,,,,,5.428066033154253,-139.7829261023484,-3.2015553857773797,-14.327402248195778,31.994996645842814,-15.502286806373634,"3.24","1.58",379,"101.9",26,"96.7",2320,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.79",0.694,1.255,"2",1,0,3,6,33,1,"4-Seam Fastball",1,2,1,2,2,4,4,2,"Standard","Standard",225,"0.306","1.203","65.4","6.9",2.365,"-1.203","101.9",-1,-1,"0.473","0.473",25,34,25,35,2,1,7,1,6,1,"1.24","1","-1","21.8",5.926726289082508,13.243884035575048,24.58391239583382,38.3382245473902,22.07248009134608
"FF","2025-04-06","96.2","-1.34","5.14","Woo, Bryan",671218,693433,"single","hit_into_play",,,,,5,"Heliot Ramos singles on a sharp line drive to right fielder Victor Robles. Willy Adames scores. Jung Hoo Lee to 2nd.","R","R","R","SF","SEA","X",9,"line_drive",1,1,2025,"-0.78","1.27","-0.22","2.29",,642715,808982,1,4,"Bot",162.96,94.59,,,,,4.781360129484628,-140.0353134697586,-4.9425439123239165,-11.277619731253942,30.047604332760006,-14.55576866779072,"3.15","1.5",230,"102.1",12,"97.4",2274,"6.8",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.65",0.943,0.901,"0.9",1,1,0,4,32,3,"4-Seam Fastball",0,2,0,2,2,1,1,2,"Standard","Standard",219,"0.122","0.504","82.5","6.4",1.134,"-0.504","102.1",-2,-2,"0.351","0.351",25,25,25,26,2,1,7,1,6,1,"1.18","0.78","0.78","26.9",3.375355673079786,14.794953313080661,34.042006166840345,32.84244850323688,21.16599269628201
"SI","2025-04-06","96.1","-1.18","5.08","Woo, Bryan",671218,693433,,"called_strike",,,,,2,"Heliot Ramos singles on a sharp line drive to right fielder Victor Robles. Willy Adames scores. Jung Hoo Lee to 2nd.","R","R","R","SF","SEA","S",,,1,0,2025,"-1.34","0.28","0.23","2.97",,642715,808982,1,4,"Bot",,,,,,,6.832924776963307,-139.8760033837516,-0.6553833560685483,-19.1876887812114,30.648006521972405,-28.5332142467786,"3.25","1.52",,,,"97",2192,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.78",,,,,,,,32,2,"Sinker",0,2,0,2,2,0,0,2,"Standard","Standard",226,"0","-0.054",,,,"0.054",,-2,-2,"0.351","0.351",25,25,25,26,2,1,7,1,6,1,"2.18","1.34","1.34","22.9",,,,,
"SI","2025-04-06","95.9","-1.42","4.88","Woo, Bryan",671218,693433,,"ball",,,,,8,"Heliot Ramos singles on a sharp line drive to right fielder Victor Robles. Willy Adames scores. Jung Hoo Lee to 2nd.","R","R","R","SF","SEA","B",,,0,0,2025,"-1.67","0.44","-0.13","1.44",,642715,808982,1,4,"Bot",,,,,,,7.270334193106239,-139.39940110253124,-4.517572527882649,-23.431314252834355,31.68496402541518,-25.649440248768606,"3.23","1.52",,,,"97",2373,"7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.5",,,,,,,,32,1,"Sinker",0,2,0,2,2,0,0,2,"Standard","Standard",227,"0","0.03",,,,"-0.03",,-2,-2,"0.351","0.351",25,25,25,26,2,1,7,1,6,1,"2.05","1.67","1.67","20.4",,,,,
"FF","2025-04-06","97.2","-1.36","5.26","Woo, Bryan",656305,693433,"field_out","hit_into_play",,,,,2,"Matt Chapman flies out to right fielder Victor Robles.","R","R","R","SF","SEA","X",9,"fly_ball",0,2,2025,"-0.72","1.16","0.14","3.27",,642715,808982,0,4,"Bot",191.67,134.51,,,,,5.684751105900721,-141.44012245927513,-2.47181278447914,-10.906338542986683,32.64045841095942,-16.27496535494715,"3.4","1.67",229,"90.1",54,"97.4",2146,"6.4",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.05",0.009,0.008,"0",1,0,0,3,31,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",225,"-0.069","-0.132","78.1","6.6",0.009,"0.132","90.1",-2,-2,"0.42","0.42",25,32,25,32,2,1,7,1,6,1,"1.26","0.72","0.72","27.9",-1.082831902924379,11.639006048757608,14.414092114560868,39.43817449261298,18.974358799205564
"SI","2025-04-06","95.6","-1.51","4.99","Woo, Bryan",656305,693433,,"swinging_strike",,,,,4,"Matt Chapman flies out to right fielder Victor Robles.","R","R","R","SF","SEA","S",,,0,1,2025,"-1.45","0.25","-0.82","2.26",,642715,808982,0,4,"Bot",,,,,,,5.1401251345173105,-139.21188204281825,-2.146377233215045,-20.062236874665523,31.467787522807974,-28.707644618537554,"3.4","1.67",,,,"96.2",2276,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.88",,,,,,,,31,2,"Sinker",0,2,0,2,2,0,0,2,"Standard","Standard",230,"0","-0.071","61.0","6.5",,"0.071",,-2,-2,"0.42","0.42",25,32,25,32,2,1,7,1,6,1,"2.25","1.45","1.45","21.5",-6.315437852130977,10.701540571728028,25.698357950055343,29.10540719825823,19.191671825971675
"FF","2025-04-06","96.6","-1.6","4.98","Woo, Bryan",656305,693433,,"foul",,,,,8,"Matt Chapman flies out to right fielder Victor Robles.","R","R","R","SF","SEA","S",,,0,0,2025,"-0.79","1.26","-0.07","2.02",,642715,808982,0,4,"Bot",,,,,,,5.936063478513645,-140.47540288396203,-5.220375331236496,-11.790588952699963,33.39458277655779,-14.49523543170365,"3.4","1.67",185,"76.8",18,"97.5",2269,"7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.54",,,,,,,,31,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",230,"0","-0.044","76.6","8.0",,"0.044","88.0",-2,-2,"0.42","0.42",25,32,25,32,2,1,7,1,6,1,"1.19","0.79","0.79","23.0",1.629344265284095,-6.6002763780267655,31.574992924356135,38.29959443039464,27.015079227297747
"FF","2025-04-06","96.2","-1.45","5.19","Woo, Bryan",808982,693433,"single","hit_into_play",,,,,2,"Jung Hoo Lee singles on a line drive to left fielder Randy Arozarena. Willy Adames to 2nd.","R","L","R","SF","SEA","X",7,"line_drive",1,2,2025,"-0.83","1.16","-0.13","2.93",,,642715,0,4,"Bot",60.99,134.68,,,,,5.401395744838164,-140.0554419555636,-3.0776616840939304,-12.143959607156484,31.195682146542957,-16.34798380899719,"3.22","1.44",161,"70.3",17,"96.5",2260,"6.4",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.09",0.677,0.641,"0.9",1,1,0,4,30,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",229,"0.073","0.507","64.6","6.5",0.754,"-0.507","88.0",-2,-2,"0.347","0.347",25,26,25,27,2,1,7,1,6,1,"1.29","0.83","-0.83","27.2",-9.68318924445317,18.79752765290433,35.623541954409795,31.46993043661776,19.06039708541151
"FF","2025-04-06","95.6","-1.4","5.1","Woo, Bryan",808982,693433,,"foul",,,,,4,"Jung Hoo Lee singles on a line drive to left fielder Randy Arozarena. Willy Adames to 2nd.","R","L","R","SF","SEA","S",,,1,1,2025,"-0.71","1.29","-0.35","2.48",,,642715,0,4,"Bot",,,,,,,4.395177244338299,-139.12480901027996,-4.1917413516640245,-10.259097623942312,32.84501931618573,-14.757383577064735,"3.22","1.44",183,"72.8",34,"95.9",2285,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.94",,,,,,,,30,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",229,"0","-0.049","61.9","7.0",,"0.049","88.0",-2,-2,"0.347","0.347",25,26,25,27,2,1,7,1,6,1,"1.22","0.71","-0.71","19.7",-10.80614543790326,8.298398754182202,43.58932617673339,33.49301786976764,15.165687948911525
"SI","2025-04-06","95.4","-1.45","4.96","Woo, Bryan",808982,693433,,"ball",,,,,13,"Jung Hoo Lee singles on a line drive to left fielder Randy Arozarena. Willy Adames to 2nd.","R","L","R","SF","SEA","B",,,0,1,2025,"-1.54","0.4","-0.69","1.21",,,642715,0,4,"Bot",,,,,,,5.499680124134047,-138.7526931498697,-5.134926274171293,-21.088868986620344,32.245173720337114,-26.022954749801684,"3.34","1.55",,,,"95.5",2244,"6.5",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.02",,,,,,,,30,2,"Sinker",0,2,0,2,2,0,0,2,"Standard","Standard",229,"0","0.034",,,,"-0.034",,-2,-2,"0.347","0.347",25,26,25,27,2,1,7,1,6,1,"2.11","1.54","-1.54","20.0",,,,,
"FF","2025-04-06","96.8","-1.49","5.05","Woo, Bryan",808982,693433,,"called_strike",,,,,5,"Jung Hoo Lee singles on a line drive to left fielder Randy Arozarena. Willy Adames to 2nd.","R","L","R","SF","SEA","S",,,0,0,2025,"-0.87","1.24","0.16","2.56",,,642715,0,4,"Bot",,,,,,,6.4537873710184614,-140.7943436405237,-3.9124766681269794,-13.117329593896153,35.65059321164894,-15.006624934109452,"3.3","1.46",,,,"97.2",2359,"6.8",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.68",,,,,,,,30,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",228,"0","-0.042",,,,"0.042",,-2,-2,"0.347","0.347",25,26,25,27,2,1,7,1,6,1,"1.21","0.87","-0.87","21.3",,,,,
"FF","2025-04-06","96.4","-1.34","5.08","Woo, Bryan",642715,693433,"single","hit_into_play",,,,,1,"Willy Adames singles on a line drive to center fielder Julio Rodríguez.","R","R","R","SF","SEA","X",8,"line_drive",0,2,2025,"-0.78","1.16","-0.45","2.92",,,,0,4,"Bot",105.1,70.4,,,,,4.188091662825547,-140.18986454484929,-2.7402542428102437,-11.286389048180535,37.37102984842922,-16.590746115315977,"3.34","1.66",291,"85.6",25,"96.4",2164,"6.8",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.75",0.123,0.127,"0.9",1,1,0,3,29,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",224,"0.047","0.539","71.6","7.6",0.199,"-0.539","88.0",-2,-2,"0.3","0.3",25,29,25,30,2,1,7,1,6,1,"1.33","0.78","0.78","25.4",15.074872964276114,5.188305103073202,32.789631258993325,31.809531808399257,29.68570403672652
"ST","2025-04-06","85.7","-1.45","5.04","Woo, Bryan",642715,693433,,"foul",,,,,6,"Willy Adames singles on a line drive to center fielder Julio Rodríguez.","R","R","R","SF","SEA","S",,,0,2,2025,"0.91","0.73","0.69","2.66",,,,0,4,"Bot",,,,,,,3.2236738229343067,-124.88548492988768,-0.8890926778781297,8.950427167964623,23.683628588148142,-24.5372547195006,"3.34","1.66",83,"82.9",86,"86",2584,"6.3",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.22",,,,,,,,29,3,"Sweeper",0,2,0,2,2,0,0,2,"Standard","Standard",71,"0","0","68.1","8.7",,"0","88.0",-2,-2,"0.3","0.3",25,29,25,30,2,1,7,1,6,1,"2.35","-0.91","-0.91","24.3",20.777241782003827,-13.31669180066769,30.4881555564739,45.63589067135581,37.94624071964411
"FF","2025-04-06","95.3","-1.54","5.01","Woo, Bryan",642715,693433,,"foul",,,,,11,"Willy Adames singles on a line drive to center fielder Julio Rodríguez.","R","R","R","SF","SEA","S",,,0,1,2025,"-0.94","1.36","-0.49","3.54",,,,0,4,"Bot",,,,,,,4.901284444290504,-138.813902297331,-1.2942924240933602,-13.211366660261428,31.017439965498998,-14.53183216621621,"3.34","1.66",,,,"96.1",2235,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.82",,,,,,,,29,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",226,"0","-0.054","73.2","7.4",,"0.054",,-2,-2,"0.3","0.3",25,29,25,30,2,1,7,1,6,1,"1.15","0.94","0.94","26.3",17.954277898465143,0.6249140605655529,27.77680859810215,32.56196787354531,29.713450052632048
"SL","2025-04-06","87.2","-1.54","5.14","Woo, Bryan",642715,693433,,"foul",,,,,1,"Willy Adames singles on a line drive to center fielder Julio Rodríguez.","R","R","R","SF","SEA","S",,,0,0,2025,"0.22","0.31","-0.64","3.11",,,,0,4,"Bot",,,,,,,1.701327134508111,-127.01430763180761,0.6224406985432535,2.050567070614328,25.44580222159635,-29.118958723850966,"3.34","1.66",155,"68",63,"87.8",2201,"6.5",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.96",,,,,,,,29,1,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",174,"0","-0.037","72.2","7.0",,"0.037","88.0",-2,-2,"0.3","0.3",25,29,25,30,2,1,7,1,6,1,"2.67","-0.22","-0.22","29.8",13.659748503188984,12.272551830608284,31.724457759179177,32.069930781216264,28.852448823843428
"SI","2025-04-06","98.3","-1.18","4.92","Woo, Bryan",664774,693433,"strikeout","called_strike",,,,,14,"LaMonte Wade Jr. called out on strikes.","R","L","R","SF","SEA","S",2,,2,2,2025,"-1.4","0.57","0.94","1.97",,,,2,3,"Bot",,,,,,,9.055659066426012,-142.7898044345625,-3.797209701078957,-21.31921465323655,37.23564711247524,-23.68318461245874,"3.29","1.54",,,,"98.3",2341,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.79",,0,"0",1,0,0,,25,7,"Sinker",0,2,0,2,2,0,0,2,"Strategic","Standard",224,"-0.011","-0.219",,,,"0.219",,-2,-2,"0.273","0.273",25,31,25,31,2,1,7,1,6,1,"1.82","1.4","-1.4","20.7",,,,,
"FF","2025-04-06","97","-1.4","5.04","Woo, Bryan",664774,693433,,"foul",,,,,4,"LaMonte Wade Jr. called out on strikes.","R","L","R","SF","SEA","S",,,2,2,2025,"-0.98","1.29","-0.81","2.58",,,,2,3,"Bot",,,,,,,3.8659013065315224,-141.15282467835254,-3.9712956753141153,-13.912150572986196,36.49261447540489,-14.275960992330328,"3.09","1.48",129,"81.6",9,"97.2",2310,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.77",,,,,,,,25,6,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Strategic","Standard",230,"0","0","72.4","6.4",,"0","88.0",-2,-2,"0.273","0.273",25,31,25,31,2,1,7,1,6,1,"1.16","0.98","-0.98","22.6",3.657202385558486,16.772808152150546,30.365324678528307,42.59173338474332,21.324296610521007
"FF","2025-04-06","97.4","-1.22","5.13","Woo, Bryan",664774,693433,,"foul",,,,,2,"LaMonte Wade Jr. called out on strikes.","R","L","R","SF","SEA","S",,,2,2,2025,"-0.68","1.17","0.25","2.81",,,,2,3,"Bot",,,,,,,5.521649960406939,-141.7020225561988,-3.4049520366567014,-10.418564676802411,32.91313204438297,-15.827299615783478,"3.09","1.48",230,"69.6",32,"97.5",2275,"6.4",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.12",,,,,,,,25,5,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Strategic","Standard",223,"0","0","66.6","6.1",,"0","88.0",-2,-2,"0.273","0.273",25,31,25,31,2,1,7,1,6,1,"1.24","0.68","-0.68","25.5",3.475604159529905,7.494347572648138,31.260280697766003,30.01507198385103,28.051139010375998
